date,agent,equity,cash,pnl,pnl_pct,positions_json,position_summary,last_action,friend_count,friends,run_id,round_id
2021-01-04,MomentumAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,CommitteeTeamAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,MeanReversionAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,CommitteeTeamAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,LowVolatilityAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,DynamicTeamAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,DrawdownBuyerAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,DynamicTeamAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,RandomAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,FreeRiderAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,TruthfulReporterAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,SocialGraphAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,PersuaderAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,ContrarianAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,FreeRiderAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,RandomAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,ContrarianAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,PersuaderAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,CommitteeTeamAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,2,"MeanReversionAgent, MomentumAgent",run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,DynamicTeamAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,2,"DrawdownBuyerAgent, LowVolatilityAgent",run_20260525_221314_125534_mentor_pairs_attempt1,
2021-01-04,SocialGraphAgent,100000.0,100000.0,0.0,0.0,{},cash only,初始状态,1,TruthfulReporterAgent,run_20260525_221314_125534_mentor_pairs_attempt1,
